,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
1441,APSRTC - 3328,Super Luxury (Non AC Seater 2+2 Push Back),06:30,10:30,04h 00m,281.0,34 Seats available,3.1,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1442,APSRTC - 2657,Super Luxury (Non AC Seater 2+2 Push Back),06:40,09:40,03h 00m,281.0,24 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1443,APSRTC - 3330,Super Luxury (Non AC Seater 2+2 Push Back),07:00,11:00,04h 00m,281.0,27 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1444,APSRTC - 23889,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",07:00,10:40,03h 40m,269.0,20 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1445,APSRTC - 2655,INDRA(A.C. Seater),07:20,10:20,03h 00m,340.0,15 Seats available,4.2,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1446,APSRTC - 24267,Super Luxury (Non AC Seater 2+2 Push Back),07:45,11:30,03h 45m,281.0,30 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1447,APSRTC - 2661,Super Luxury (Non AC Seater 2+2 Push Back),08:00,11:00,03h 00m,281.0,34 Seats available,3.4,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1448,APSRTC - 23891,Super Luxury (Non AC Seater 2+2 Push Back),08:00,11:20,03h 20m,281.0,32 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1449,APSRTC - 3235,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",08:25,12:40,04h 15m,239.0,35 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1450,APSRTC - 2663,Super Luxury (Non AC Seater 2+2 Push Back),08:40,11:40,03h 00m,281.0,31 Seats available,3.6,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1451,APSRTC - 2578,Super Luxury (Non AC Seater 2+2 Push Back),08:45,12:30,03h 45m,281.0,34 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1452,APSRTC - 2580,Super Luxury (Non AC Seater 2+2 Push Back),09:00,12:30,03h 30m,281.0,34 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1453,APSRTC - 2767,Super Luxury (Non AC Seater 2+2 Push Back),09:00,13:45,04h 45m,281.0,33 Seats available,4.5,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1454,APSRTC - 2665,Super Luxury (Non AC Seater 2+2 Push Back),09:20,12:20,03h 00m,281.0,34 Seats available,4.1,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1455,APSRTC - 2407,INDRA(A.C. Seater),09:30,13:00,03h 30m,340.0,14 Seats available,4.1,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1456,APSRTC - 3097,Super Luxury (Non AC Seater 2+2 Push Back),09:45,14:07,04h 22m,250.0,31 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1457,APSRTC - 3334,Super Luxury (Non AC Seater 2+2 Push Back),10:00,13:01,03h 01m,281.0,31 Seats available,3.4,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1458,APSRTC - 24283,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:10,13:40,03h 30m,281.0,37 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1459,APSRTC - 8308,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",10:15,13:45,03h 30m,239.0,35 Seats available,3.1,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1460,APSRTC - 27085,METRO LUXURY A/C,10:20,14:30,04h 10m,383.0,19 Seats available,4.4,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1461,APSRTC - 2531,Super Luxury (Non AC Seater 2+2 Push Back),10:30,14:30,04h 00m,281.0,34 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1462,APSRTC - 23531,Super Luxury (Non AC Seater 2+2 Push Back),10:50,15:00,04h 10m,281.0,34 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1463,APSRTC - 3322,Super Luxury (Non AC Seater 2+2 Push Back),11:10,15:15,04h 05m,281.0,34 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1464,APSRTC - 4862,Super Luxury (Non AC Seater 2+2 Push Back),11:15,15:00,03h 45m,281.0,34 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1465,APSRTC - 3338,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:20,14:21,03h 01m,281.0,36 Seats available,3.9,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1466,APSRTC - 2835,Super Luxury (Non AC Seater 2+2 Push Back),12:00,15:50,03h 50m,281.0,34 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1467,APSRTC - 4985,Super Luxury (Non AC Seater 2+2 Push Back),12:15,15:45,03h 30m,281.0,34 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1468,APSRTC - 2539,Super Luxury (Non AC Seater 2+2 Push Back),12:30,16:15,03h 45m,281.0,33 Seats available,4.0,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1469,APSRTC - 27153,METRO LUXURY A/C,12:45,15:50,03h 05m,383.0,18 Seats available,4.4,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1470,APSRTC - 24277,Super Luxury (Non AC Seater 2+2 Push Back),13:00,16:30,03h 30m,281.0,34 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1471,APSRTC - 2540,Super Luxury (Non AC Seater 2+2 Push Back),13:15,17:15,04h 00m,281.0,34 Seats available,3.2,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1472,APSRTC - 2817,Super Luxury (Non AC Seater 2+2 Push Back),13:30,16:30,03h 00m,281.0,32 Seats available,3.6,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1473,APSRTC - 4929,Super Luxury (Non AC Seater 2+2 Push Back),13:30,17:40,04h 10m,281.0,33 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1474,APSRTC - 3416,Super Luxury (Non AC Seater 2+2 Push Back),14:00,18:00,04h 00m,281.0,33 Seats available,4.2,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1475,APSRTC - 2667,Super Luxury (Non AC Seater 2+2 Push Back),14:00,17:00,03h 00m,281.0,34 Seats available,4.1,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1476,APSRTC - 24265,Super Luxury (Non AC Seater 2+2 Push Back),14:10,17:30,03h 20m,281.0,34 Seats available,2.6,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1477,APSRTC - 23567,INDRA(A.C. Seater),14:20,17:30,03h 10m,340.0,10 Seats available,3.5,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1478,APSRTC - 2819,INDRA(A.C. Seater),14:30,17:30,03h 00m,340.0,22 Seats available,3.1,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1479,APSRTC - 23549,Super Luxury (Non AC Seater 2+2 Push Back),14:45,18:45,04h 00m,281.0,34 Seats available,1.6,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1480,APSRTC - 2669,Super Luxury (Non AC Seater 2+2 Push Back),15:00,18:00,03h 00m,281.0,34 Seats available,3.3,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1481,APSRTC - 2532,Super Luxury (Non AC Seater 2+2 Push Back),15:10,19:15,04h 05m,281.0,34 Seats available,2.3,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1482,APSRTC - 3474,Super Luxury (Non AC Seater 2+2 Push Back),15:20,19:30,04h 10m,281.0,34 Seats available,3.7,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1483,APSRTC - 2689,Super Luxury (Non AC Seater 2+2 Push Back),15:30,18:30,03h 00m,281.0,30 Seats available,3.3,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1484,APSRTC - 4909,INDRA(A.C. Seater),15:30,18:40,03h 10m,340.0,11 Seats available,3.5,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1485,APSRTC - 24279,Super Luxury (Non AC Seater 2+2 Push Back),15:40,19:30,03h 50m,281.0,34 Seats available,3.6,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1486,APSRTC - 27129,METRO LUXURY A/C,16:00,19:05,03h 05m,383.0,16 Seats available,4.1,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1487,APSRTC - 2524,Super Luxury (Non AC Seater 2+2 Push Back),16:15,20:15,04h 00m,281.0,29 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1488,APSRTC - 2695,Super Luxury (Non AC Seater 2+2 Push Back),16:30,19:30,03h 00m,281.0,28 Seats available,3.3,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1489,APSRTC - 3406,Super Luxury (Non AC Seater 2+2 Push Back),16:45,20:30,03h 45m,281.0,34 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1490,APSRTC - 2891,INDRA(A.C. Seater),17:00,20:00,03h 00m,340.0,33 Seats available,3.5,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1491,APSRTC - 2534,Super Luxury (Non AC Seater 2+2 Push Back),17:15,21:15,04h 00m,281.0,34 Seats available,4.3,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1492,APSRTC - 2815,Super Luxury (Non AC Seater 2+2 Push Back),17:30,20:30,03h 00m,281.0,30 Seats available,3.4,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1493,APSRTC - 23527,Super Luxury (Non AC Seater 2+2 Push Back),17:45,21:45,04h 00m,281.0,34 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1494,APSRTC - 27083,METRO LUXURY A/C,18:00,20:50,02h 50m,383.0,29 Seats available,4.0,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1495,APSRTC - 3332,Super Luxury (Non AC Seater 2+2 Push Back),18:00,22:00,04h 00m,281.0,34 Seats available,1.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1496,APSRTC - 2857,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",18:15,23:30,05h 15m,269.0,35 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1497,APSRTC - 2869,Super Luxury (Non AC Seater 2+2 Push Back),18:30,21:30,03h 00m,281.0,34 Seats available,4.0,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1498,APSRTC - 3324,Super Luxury (Non AC Seater 2+2 Push Back),19:00,23:30,04h 30m,281.0,31 Seats available,3.3,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
1499,APSRTC - 24275,Super Luxury (Non AC Seater 2+2 Push Back),19:20,22:50,03h 30m,281.0,34 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,Kakinada to Visakhapatnam
